index,Date,Open,High,Low,Close,Adj_Close,Volume,trend_alphabet,trend_alphabet_lag1,trend_alphabet_lag7,trend_alphabet_lag28,Adj_Close_lag1,Adj_Close_lag7,Adj_Close_lag28,Close_lag1,Close_lag7,Close_lag28,Return,Change %,MA10,MA20,MA50,MA200,Volatility20,Price_lag1,Price_lag5,RSI,MACD,Signal
37,2020-10-19,78.79650115966797,79.19650268554688,76.14600372314453,76.49749755859375,76.04145050048828,29734000,60,45.0,28.0,27.0,77.9177017211914,73.72931671142578,76.90030670166016,78.38500213623047,74.17150115966797,77.36150360107422,-0.024079909690057466,-2.4079909690057466,75.80666046142578,74.05586166381836,,,0.28022647763662917,77.9177017211914,77.76313018798828,51.57613303171512,0.278894579196745,-0.4139303695341555
38,2020-10-20,76.15550231933594,78.69200134277344,76.0250015258789,77.55400085449219,77.09164428710938,41670000,60,60.0,28.0,27.0,76.04145050048828,75.072265625,75.84761047363281,76.49749755859375,75.52249908447266,76.30249786376953,0.01381080686532088,1.381080686532088,76.30397720336914,74.28265113830567,,,0.2756118935109829,76.04145050048828,77.88639068603516,55.082867306046666,0.3562225687745837,-0.2598997818724077
39,2020-10-21,78.49250030517578,80.75700378417969,78.35700225830078,79.29949951171875,78.82675170898438,60322000,60,60.0,45.0,27.0,77.09164428710938,77.76313018798828,75.336181640625,77.55400085449219,78.22949981689453,75.78800201416016,0.022507075026354517,2.2507075026354517,76.9344467163086,74.72151908874511,,,0.2447064012904226,77.09164428710938,77.70597076416016,60.209836629866246,0.5511607872113302,-0.09768766805566012
40,2020-10-22,79.25,80.6709976196289,78.8740005493164,80.33300018310547,79.85408782958984,30512000,60,60.0,45.0,34.0,78.82675170898438,77.88639068603516,74.99174499511719,79.29949951171875,78.35350036621094,75.44149780273438,0.013032835913348695,1.3032835913348695,77.546923828125,75.17827949523925,,,0.24567936400265447,78.82675170898438,77.30984497070312,62.90934147775351,0.7795618649840179,0.0777622385522755
41,2020-10-23,80.75250244140625,81.70600128173828,80.59549713134766,81.64900207519531,81.1622543334961,30548000,60,60.0,45.0,34.0,79.85408782958984,77.70597076416016,76.29840850830078,80.33300018310547,78.1719970703125,76.75599670410156,0.01638196039128137,1.638196039128137,78.1559226989746,75.66018943786621,,,0.24770807863030755,79.85408782958984,77.9177017211914,66.06633910239722,1.053979845146202,0.2730057598710608
42,2020-10-26,80.75,81.47899627685547,78.38899993896484,79.2145004272461,78.74224853515625,35826000,55,60.0,45.0,34.0,81.1622543334961,77.30984497070312,75.15377044677734,81.64900207519531,77.77349853515625,75.60449981689453,-0.029816887396893033,-2.9816887396893033,78.2538345336914,75.97239189147949,,,0.27726978155549725,81.1622543334961,76.04145050048828,56.48774039647651,1.0639196252331118,0.43118853294347104
43,2020-10-27,79.44650268554688,80.0999984741211,78.84950256347656,79.94400024414062,79.4674072265625,25902000,55,55.0,45.0,34.0,78.74224853515625,77.9177017211914,73.90874481201172,79.2145004272461,78.38500213623047,74.35199737548828,0.009209270815812243,0.9209270815812243,78.41193618774415,76.30256156921386,,,0.2778147142481896,78.74224853515625,77.09164428710938,58.43254727428928,1.1174301790289576,0.5684368621605684
44,2020-10-28,77.50050354003906,77.69049835205078,75.42400360107422,75.54000091552734,75.08966064453125,45174000,55,55.0,60.0,34.0,79.4674072265625,76.04145050048828,72.12196350097656,79.94400024414062,76.49749755859375,72.55449676513672,-0.055088579517263536,-5.508857951726354,78.15030517578126,76.41488761901856,,,0.3492417293766249,79.4674072265625,78.82675170898438,45.27615938442422,0.7973982054701594,0.6142291308224866
45,2020-10-29,75.85099792480469,79.43699645996094,75.82749938964844,77.84400177001953,77.37993621826172,55406000,55,55.0,60.0,28.0,75.08966064453125,77.09164428710938,71.08070373535156,75.54000091552734,77.55400085449219,71.50700378417969,0.03050054500275956,3.050054500275956,78.15731430053711,76.58631019592285,,,0.3610708333183475,75.08966064453125,79.85408782958984,51.436612166486654,0.72027379097986,0.6354380628539613
46,2020-10-30,83.37200164794922,84.06600189208984,80.07849884033203,80.80549621582031,80.32376861572266,99878000,55,55.0,60.0,28.0,77.37993621826172,78.82675170898438,72.55585479736328,77.84400177001953,79.29949951171875,72.99099731445312,0.03804387211120752,3.804387211120752,78.39792098999024,76.98519325256348,,,0.37008239245732955,77.37993621826172,81.1622543334961,57.98390509451892,0.8864760644276117,0.6856456631686914
47,2020-11-02,81.177001953125,82.91200256347656,80.71199798583984,81.21600341796875,80.7318344116211,44228000,23,55.0,60.0,28.0,80.32376861572266,79.85408782958984,70.04939270019531,80.80549621582031,80.33300018310547,70.46949768066406,0.005080262080962239,0.5080262080962239,78.86695938110351,77.33680992126465,,,0.3667810087786479,80.32376861572266,78.74224853515625,58.812832537695506,1.0391414867226985,0.7563448278794928
48,2020-11-03,81.53800201416016,82.94999694824219,80.60549926757812,82.28299713134766,81.79246520996094,31432000,23,23.0,60.0,28.0,80.7318344116211,81.1622543334961,70.71887969970703,81.21600341796875,81.64900207519531,71.14299774169922,0.013137702197278056,1.3137702197278056,79.33704147338867,77.82050933837891,,,0.3542525427602877,80.7318344116211,79.4674072265625,60.96827907885397,1.231517804494132,0.8513794232024207
49,2020-11-04,85.27899932861328,88.50150299072266,85.1500015258789,87.2925033569336,86.77210998535156,71342000,23,23.0,55.0,28.0,81.79246520996094,78.74224853515625,71.52405548095703,82.28299713134766,79.2145004272461,71.9530029296875,0.06088146093418145,6.088146093418145,80.13157730102539,78.53301200866699,76.7608888244629,,0.4032413180110651,81.79246520996094,75.08966064453125,69.13518899661254,1.7654422201069764,1.034191982583332
50,2020-11-05,88.52249908447266,89.59100341796875,87.05149841308594,88.125,87.5996322631836,39758000,23,23.0,55.0,42.0,86.77210998535156,79.4674072265625,72.49819946289062,87.2925033569336,79.94400024414062,72.93299865722656,0.009536731076053462,0.9536731076053462,80.90613174438477,79.22652778625488,76.8785530090332,,0.4023159086098682,86.77210998535156,77.37993621826172,70.24923770078135,2.2296532434471317,1.2732842347560918
51,2020-11-06,87.56700134277344,88.42500305175781,86.83399963378906,87.98650360107422,87.46196746826172,28622000,23,23.0,55.0,42.0,87.5996322631836,75.08966064453125,72.864013671875,88.125,75.54000091552734,73.3010025024414,-0.0015715225208740025,-0.15715225208740025,81.53610305786133,79.84601287841797,77.00898101806641,,0.4024106485555455,87.5996322631836,80.32376861572266,69.79789051976579,2.5569603778828736,1.5300194633814481
52,2020-11-09,89.79900360107422,90.84449768066406,87.87750244140625,88.07099914550781,87.54596710205078,53440000,55,23.0,55.0,42.0,87.46196746826172,77.37993621826172,72.8431396484375,87.98650360107422,77.84400177001953,73.27999877929688,0.0009604132655665065,0.09604132655665065,82.41647491455078,80.3351547241211,77.13024398803711,,0.38919961303238926,87.46196746826172,80.7318344116211,69.92486483814,2.7909592673540686,1.7822074241759722
53,2020-11-10,86.4885025024414,87.96900177001953,85.80599975585938,86.88600158691406,86.36802673339844,43022000,55,55.0,55.0,42.0,87.54596710205078,80.32376861572266,73.95148468017578,88.07099914550781,80.80549621582031,74.3949966430664,-0.01345510715849696,-1.345510715849696,83.10653686523438,80.75923652648926,77.23778900146485,,0.3951947402220593,87.54596710205078,81.79246520996094,65.75033853259268,2.848519173943515,1.995469774129481
54,2020-11-11,87.41999816894531,88.1449966430664,87.15299987792969,87.36150360107422,86.8406982421875,31838000,55,55.0,23.0,42.0,86.36802673339844,80.7318344116211,72.34610748291016,86.88600158691406,81.21600341796875,72.77999877929688,0.005472760310341496,0.5472760310341496,84.281640625,81.21597290039062,77.32938995361329,,0.3941234395892791,86.36802673339844,86.77210998535156,66.61171012495814,2.898860199192569,2.1761478591420986
55,2020-11-12,87.0999984741211,88.2490005493164,86.89849853515625,87.14099884033203,86.62149810791016,26474000,55,55.0,23.0,28.0,86.8406982421875,81.79246520996094,73.69950103759766,87.36150360107422,82.28299713134766,74.1415023803711,-0.002524163654995304,-0.2524163654995304,85.20579681396484,81.68155555725097,77.35466842651367,,0.393278918235097,86.8406982421875,87.5996322631836,65.78542483844018,2.8877796789274868,2.3184742230991766
56,2020-11-13,87.4000015258789,88.85649871826172,86.79900360107422,88.61299896240234,88.08473205566406,29744000,55,55.0,23.0,28.0,86.62149810791016,86.77210998535156,72.11847686767578,87.14099884033203,87.2925033569336,72.5510025024414,0.016892272469486214,1.6892272469486214,85.98189315795898,82.18990707397461,77.4965673828125,,0.3951495882366762,86.62149810791016,87.46196746826172,68.58666958048951,2.9629144047066944,2.4473622594206805
57,2020-11-16,88.20700073242188,89.71700286865234,88.06649780273438,88.70149993896484,88.17269134521484,25468000,64,55.0,23.0,28.0,88.08473205566406,87.5996322631836,72.52205657958984,88.61299896240234,88.125,72.95700073242188,0.0009985758882162798,0.09985758882162798,86.72597885131836,82.79646911621094,77.68823791503907,,0.3791582024701412,88.08473205566406,87.54596710205078,68.75228880335425,2.9950319319940917,2.556896193935363
58,2020-11-17,88.39299774169922,88.85700225830078,87.97450256347656,88.08300018310547,87.55789184570312,21314000,64,64.0,23.0,28.0,88.17269134521484,87.46196746826172,73.72931671142578,88.70149993896484,87.98650360107422,74.17150115966797,-0.0069726747605406425,-0.6972674760540643,87.30252151489258,83.31978149414063,77.92487884521485,,0.381882625710228,88.17269134521484,86.36802673339844,66.12795933765042,2.937019984101582,2.6329209519686065
59,2020-11-18,87.83200073242188,88.25,86.92849731445312,87.03199768066406,86.51315307617188,20108000,64,64.0,55.0,28.0,87.55789184570312,87.54596710205078,75.072265625,88.08300018310547,88.07099914550781,75.52249908447266,-0.011931977203977429,-1.1931977203977429,87.27662582397461,83.7041015625,78.11713577270508,,0.3824943186644758,87.55789184570312,86.8406982421875,61.81027617971465,2.774757730102394,2.661288307595364
60,2020-11-19,86.6614990234375,88.17449951171875,86.5009994506836,87.92849731445312,87.404296875,20106000,64,64.0,55.0,45.0,86.51315307617188,86.36802673339844,77.76313018798828,87.03199768066406,86.88600158691406,78.22949981689453,0.010300674141924926,1.0300674141924926,87.25709228515625,84.08161201477051,78.34826950073243,,0.38184986653425645,86.51315307617188,86.62149810791016,63.97120352365955,2.6870964070169236,2.6664499274796762
61,2020-11-20,88.0999984741211,88.41799926757812,86.75,86.81900024414062,86.30142211914062,27694000,64,64.0,55.0,45.0,87.404296875,86.8406982421875,77.88639068603516,87.92849731445312,87.36150360107422,78.35350036621094,-0.012618083953431225,-1.2618083953431225,87.14103775024414,84.33857040405273,78.56757431030273,,0.3840543357096649,87.404296875,88.08473205566406,59.48514185831107,2.499815088952431,2.6331229597742274
62,2020-11-23,87.01100158691406,87.29949951171875,85.50900268554688,86.37799835205078,85.86305236816406,22530000,24,64.0,55.0,45.0,86.30142211914062,86.62149810791016,77.70597076416016,86.81900024414062,87.14099884033203,78.1719970703125,-0.0050795194356285656,-0.5079519435628566,86.97274627685547,84.69461059570312,78.78500045776367,,0.36529872257912754,86.30142211914062,88.17269134521484,57.75156329348573,2.2896271235652677,2.5644237925324354
63,2020-11-24,86.375,88.3239974975586,86.0364990234375,88.19499969482422,87.6692123413086,27984000,24,24.0,55.0,45.0,85.86305236816406,88.08473205566406,77.30984497070312,86.37799835205078,88.61299896240234,77.77349853515625,0.02103535715688354,2.103535715688354,87.10286483764648,85.10470085144043,79.01241653442383,,0.36966856508341167,85.86305236816406,87.55789184570312,62.58919101858342,2.242938463372468,2.500126726700442
64,2020-11-25,88.3905029296875,88.51899719238281,87.41799926757812,88.20649719238281,87.68064880371094,19600000,24,24.0,64.0,45.0,87.6692123413086,88.17269134521484,77.9177017211914,88.19499969482422,88.70149993896484,78.38500213623047,0.00013045015572643592,0.013045015572643592,87.18685989379883,85.73425025939942,79.2629541015625,,0.2946103392632017,87.6692123413086,86.51315307617188,62.61837873448931,2.181710786850388,2.436443538730431
65,2020-11-27,88.22699737548828,89.85050201416016,88.22699737548828,89.35099792480469,88.81832885742188,14790000,24,24.0,64.0,60.0,87.68064880371094,87.55789184570312,76.04145050048828,88.20649719238281,88.08300018310547,76.49749755859375,0.012975269563274328,1.2975269563274328,87.40654296875,86.30616989135743,79.5611457824707,,0.28315650629238104,87.68064880371094,87.404296875,65.50182738953447,2.1996326880268384,2.3890813685897125
66,2020-11-30,88.78250122070312,89.01699829101562,87.39199829101562,87.72000122070312,87.1970443725586,32418000,26,24.0,64.0,60.0,88.81832885742188,86.51315307617188,77.09164428710938,89.35099792480469,87.03199768066406,77.55400085449219,-0.01825394043909445,-1.8253940439094452,87.31777420043946,86.64983367919922,79.86264739990234,,0.27175177673427603,88.81832885742188,86.30142211914062,58.56849644601451,2.0592737891528827,2.3231198527023467
67,2020-12-01,88.33300018310547,91.08599853515625,88.15149688720703,89.76799774169922,89.23284912109375,37350000,26,26.0,64.0,60.0,87.1970443725586,87.404296875,78.82675170898438,87.72000122070312,87.92849731445312,79.29949951171875,0.023347176079007603,2.3347176079007603,87.42378997802734,87.07488441467285,80.22569030761719,,0.2800996739619703,87.1970443725586,85.86305236816406,63.75629058131468,2.088238862121642,2.276143654586206
68,2020-12-02,89.76799774169922,91.63700103759766,89.25849914550781,91.24849700927734,90.70450592041016,29424000,26,26.0,64.0,60.0,89.23284912109375,86.30142211914062,79.85408782958984,89.76799774169922,86.81900024414062,80.33300018310547,0.01649232108816001,1.6492321088160011,87.73845138549805,87.5204864501953,80.58866333007812,,0.28161542411231416,89.23284912109375,87.6692123413086,66.97546057389359,2.2045318250811334,2.2618212886851916
69,2020-12-03,91.0270004272461,92.19149780273438,90.8499984741211,91.09200286865234,90.5489501953125,24728000,26,26.0,24.0,60.0,90.70450592041016,85.86305236816406,81.1622543334961,91.24849700927734,86.37799835205078,81.64900207519531,-0.0017149724097956787,-0.17149724097956787,88.14203109741212,87.70932846069336,80.99865447998047,,0.19088946511049007,90.70450592041016,87.68064880371094,66.30507878498435,2.258112671835562,2.2610795653152658
70,2020-12-04,91.01100158691406,91.4749984741211,90.67949676513672,91.18800354003906,90.64437866210938,20544000,26,26.0,24.0,55.0,90.5489501953125,87.6692123413086,78.74224853515625,91.09200286865234,88.19499969482422,79.2145004272461,0.0010538881631541042,0.10538881631541042,88.46603927612304,87.86156578063965,81.39716445922852,,0.1889306520430213,90.5489501953125,88.81832885742188,66.52643164660175,2.2819710172499157,2.265257855702196
